n_datapoints,n_features,n_clusters,t_A_avg,t_A_min,t_A_max,t_B_avg,t_B_min,t_B_max,avg_cluster_size,min_cluster_size,max_cluster_size
732977.0,17.0,50.0,2.5432615852355958,2.2499983310699463,4.234454870223999,0.026344618797302245,0.009336233139038086,0.09796380996704102,14659.54,7136.0,29624.0
732977.0,17.0,51.0,2.6370672347933746,2.2737462520599365,3.44917368888855,0.02932589553123297,0.009117603302001953,0.13432788848876953,14372.098039215687,5316.0,31482.0
732977.0,17.0,52.0,2.707629867394765,2.1562912464141846,3.6435892581939697,0.026203370094299315,0.015508413314819336,0.05898785591125488,14095.711538461539,4357.0,29624.0
732977.0,17.0,53.0,2.6165643334388733,2.4540491104125977,2.966461420059204,0.029242277145385742,0.012735843658447266,0.06564450263977051,13829.754716981131,4094.0,29624.0
732977.0,17.0,54.0,2.6961433833295647,2.4147775173187256,2.942577600479126,0.026444958014921707,0.010778188705444336,0.05399942398071289,13573.648148148148,2580.0,29624.0
732977.0,17.0,55.0,2.7701549434661867,2.515622854232788,3.7428836822509766,0.027059783935546877,0.014505147933959961,0.11801505088806152,13326.854545454546,2726.0,31540.0
732977.0,17.0,56.0,2.6149631944195977,2.328127384185791,2.9443631172180176,0.028315856538969893,0.015620946884155273,0.093719482421875,13088.875,2533.0,31482.0
732977.0,17.0,57.0,2.680245640950325,2.3653738498687744,2.855436086654663,0.025655670043749686,0.020184993743896484,0.09279942512512207,12859.245614035088,4002.0,26840.0
732977.0,17.0,58.0,2.75405819775307,2.419482946395874,3.15570330619812,0.02792267276816172,0.020188093185424805,0.11181950569152832,12637.534482758621,2632.0,29624.0
732977.0,17.0,59.0,2.6962679475545883,2.4872875213623047,2.7922894954681396,0.0247766375541687,0.02004694938659668,0.07579493522644043,12423.338983050848,4821.0,29624.0
732977.0,17.0,60.0,2.743158582051595,2.499498128890991,2.87815260887146,0.023818127314249673,0.020040512084960938,0.0772392749786377,12216.283333333333,4002.0,26743.0
732977.0,17.0,61.0,2.814594575337001,2.560007095336914,3.069044589996338,0.024210013094402495,0.020041465759277344,0.08595991134643555,12016.016393442624,1520.0,29624.0
732977.0,17.0,62.0,2.8737416582287483,2.6048312187194824,2.9697821140289307,0.02266094819554743,0.020191192626953125,0.05220484733581543,11822.209677419354,2363.0,31540.0
732977.0,17.0,63.0,2.9247090385315264,2.7942769527435303,3.049561023712158,0.024771862841667013,0.020756959915161133,0.07874917984008789,11634.555555555555,1204.0,25745.0
732977.0,17.0,64.0,2.936312526105398,2.6820271015167236,3.156428813934326,0.024818434772721255,0.02017521858215332,0.08433723449707031,11452.765625,2632.0,27570.0
732977.0,17.0,65.0,3.0069878482818604,2.840244770050049,3.1051220893859863,0.025942637125651043,0.02017521858215332,0.07674765586853027,11276.569230769232,2938.0,29624.0
732977.0,17.0,66.0,3.034723395008152,2.78682804107666,3.1252188682556152,0.026553958149279577,0.020168542861938477,0.09220385551452637,11105.712121212122,2632.0,31482.0
732977.0,17.0,67.0,3.0882784573428603,2.899749517440796,3.1793646812438965,0.02565786350204284,0.0207674503326416,0.0881357192993164,10939.955223880597,2356.0,29624.0
732977.0,17.0,68.0,3.1179663687944412,2.9307308197021484,3.3916726112365723,0.027345560491085052,0.020215988159179688,0.08966898918151855,10779.073529411764,1721.0,41239.0
732977.0,17.0,69.0,3.172582213695233,3.0032310485839844,3.279202699661255,0.02581325861123892,0.020175457000732422,0.08827471733093262,10622.855072463768,2351.0,29624.0
732977.0,17.0,70.0,3.1996688731881076,3.0576517581939697,3.349231719970703,0.025808434153712072,0.020754337310791016,0.09144830703735352,10471.1,4002.0,23457.0
732977.0,17.0,71.0,3.248894548416138,3.0329251289367676,3.4382164478302,0.029478120803833007,0.0201871395111084,0.09894323348999023,10323.61971830986,1808.0,21768.0
732977.0,17.0,72.0,3.2748969930868883,3.103391647338867,3.6499476432800293,0.02628925213446984,0.02069258689880371,0.08174252510070801,10180.236111111111,3538.0,24383.0
732977.0,17.0,73.0,3.3498991782848653,3.2465808391571045,3.533233880996704,0.026517787346473108,0.0207822322845459,0.0882875919342041,10040.780821917808,1520.0,29624.0
732977.0,17.0,74.0,3.3728923524012333,3.2403080463409424,3.568610668182373,0.02645084506175557,0.020190715789794922,0.09017562866210938,9905.094594594595,2238.0,29624.0
732977.0,17.0,75.0,3.5402937547580615,3.4131646156311035,3.7409369945526123,0.0316205797968684,0.020185470581054688,0.10544705390930176,9773.026666666667,4002.0,25745.0
732977.0,17.0,76.0,3.5738596227433947,3.3627896308898926,3.7705819606781006,0.02649751769171821,0.02116250991821289,0.08676934242248535,9644.434210526315,4002.0,20531.0
732977.0,17.0,77.0,3.6596199444362094,3.4830198287963867,4.089961290359497,0.029991611257776038,0.021167516708374023,0.09469175338745117,9519.181818181818,3742.0,15734.0
732977.0,17.0,78.0,3.677632222304473,3.4454309940338135,3.8769445419311523,0.030270541036451184,0.020190000534057617,0.0998067855834961,9397.141025641025,2813.0,22500.0
732977.0,17.0,79.0,3.72822584175482,3.505727767944336,3.8852553367614746,0.02640278746442097,0.021166086196899414,0.0827782154083252,9278.189873417721,3218.0,22128.0
732977.0,17.0,80.0,3.744408486106179,3.4939591884613037,4.029566287994385,0.025835011222145775,0.02109670639038086,0.08832716941833496,9162.2125,1520.0,29624.0
732977.0,17.0,81.0,3.785428260235076,3.5794854164123535,3.95933198928833,0.027619123458862305,0.021026134490966797,0.09129738807678223,9049.098765432098,2527.0,20531.0
732977.0,17.0,82.0,3.817445368766785,3.5586414337158203,4.0953896045684814,0.027144980430603028,0.021032333374023438,0.09774422645568848,8938.743902439024,2533.0,22500.0
732977.0,17.0,83.0,3.8674576178840967,3.661893844604492,4.1603076457977295,0.029793925907300865,0.020767688751220703,0.09525322914123535,8831.048192771084,2350.0,14974.0
732977.0,17.0,84.0,3.893279152401423,3.715269088745117,4.077316761016846,0.02494391344361386,0.020951271057128906,0.0659024715423584,8725.916666666666,2356.0,21269.0
732977.0,17.0,85.0,3.9909657820677147,3.7431480884552,4.365037202835083,0.030095509993724335,0.021123409271240234,0.08927369117736816,8623.258823529412,2578.0,21760.0
732977.0,17.0,86.0,4.028770923614502,3.7788782119750977,4.368696689605713,0.027097355235706676,0.021162033081054688,0.09225845336914062,8522.988372093023,1877.0,26482.0
732977.0,17.0,87.0,4.043690979480743,3.8878705501556396,4.254984140396118,0.02612461894750595,0.02089071273803711,0.10175824165344238,8425.022988505747,2344.0,22500.0
732977.0,17.0,88.0,4.0683192412058515,3.835014820098877,4.755378484725952,0.027556490479854114,0.02070784568786621,0.08827662467956543,8329.28409090909,2363.0,16499.0
732977.0,17.0,89.0,4.146468261393105,3.9817774295806885,4.663552761077881,0.02882768468159001,0.02102971076965332,0.0882730484008789,8235.696629213484,2238.0,15087.0
732977.0,17.0,90.0,4.163376701639054,3.9192214012145996,4.4025187492370605,0.03256463497243029,0.021031618118286133,0.0938119888305664,8144.188888888889,1204.0,19900.0
732977.0,17.0,91.0,4.268197018366593,4.033400774002075,5.765786647796631,0.026552764269021843,0.02116990089416504,0.09129190444946289,8054.692307692308,2312.0,15661.0
732977.0,17.0,92.0,4.206627712411396,4.02006196975708,4.383492946624756,0.026703729467876886,0.0207369327545166,0.08927083015441895,7967.141304347826,2350.0,29624.0
732977.0,17.0,93.0,4.306058411849173,4.064600229263306,5.477659463882446,0.026115169023212634,0.020172834396362305,0.09283328056335449,7881.4731182795695,2627.0,21889.0
732977.0,17.0,94.0,4.332246019485149,4.1390063762664795,4.5701985359191895,0.032348637885235725,0.02081012725830078,0.09321069717407227,7797.627659574468,1908.0,25130.0
732977.0,17.0,95.0,4.396293536210671,4.141919136047363,4.68490743637085,0.022437266814403046,0.021019935607910156,0.029096603393554688,7715.547368421053,775.0,14974.0
732977.0,17.0,96.0,4.3534514600580385,4.1810431480407715,4.687195301055908,0.02485951076854359,0.0210268497467041,0.10491180419921875,7635.177083333333,2350.0,15569.0
732977.0,17.0,97.0,4.449913118566785,4.278841257095337,4.758322715759277,0.029786203588758196,0.020190954208374023,0.09036064147949219,7556.4639175257735,2343.0,20589.0
732977.0,17.0,98.0,4.527410034547772,4.286563158035278,5.897240877151489,0.026497531355473034,0.02075362205505371,0.0861809253692627,7479.357142857143,2282.0,20657.0
732977.0,17.0,99.0,4.5505158069521885,4.293084383010864,4.771950721740723,0.02806351905645326,0.0210263729095459,0.08876729011535645,7403.80808080808,1204.0,17403.0
