n_datapoints,n_features,n_clusters,t_A_median,t_A_min,t_A_max,t_B_median,t_B_min,t_B_max,median_cluster_size,min_cluster_size,max_cluster_size
241600.0,18.0,84.0,1265.625,1046.875,1312.5,15.625,0.0,31.25,2876.190476190476,706.0,7680.0
241600.0,18.0,85.0,1296.875,1062.5,1421.875,15.625,0.0,15.625,2842.3529411764707,484.0,5794.0
241600.0,18.0,86.0,1296.875,1093.75,1406.25,0.0,0.0,15.625,2809.3023255813955,484.0,6383.0
241600.0,18.0,87.0,1328.125,1109.375,1453.125,15.625,0.0,15.625,2777.0114942528735,780.0,8584.0
241600.0,18.0,88.0,1312.5,1125.0,1375.0,15.625,0.0,46.875,2745.4545454545455,484.0,6673.0
241600.0,18.0,89.0,1343.75,1125.0,1390.625,15.625,0.0,31.25,2714.6067415730336,586.0,7680.0
241600.0,18.0,90.0,1359.375,1078.125,1421.875,15.625,0.0,15.625,2684.4444444444443,484.0,8696.0
241600.0,18.0,91.0,1375.0,1140.625,1437.5,15.625,0.0,15.625,2654.945054945055,484.0,8532.0
241600.0,18.0,92.0,1375.0,1187.5,1468.75,15.625,0.0,31.25,2626.086956521739,484.0,7820.0
241600.0,18.0,93.0,1406.25,1187.5,1515.625,15.625,0.0,15.625,2597.8494623655915,613.0,6600.0
241600.0,18.0,94.0,1421.875,1218.75,1515.625,15.625,0.0,31.25,2570.2127659574467,484.0,7373.0
241600.0,18.0,95.0,1437.5,1187.5,1500.0,15.625,0.0,15.625,2543.157894736842,484.0,7378.0
241600.0,18.0,96.0,1421.875,1250.0,1484.375,15.625,0.0,31.25,2516.6666666666665,484.0,6416.0
241600.0,18.0,97.0,1468.75,1234.375,1593.75,15.625,0.0,31.25,2490.721649484536,484.0,6501.0
241600.0,18.0,98.0,1468.75,1250.0,1546.875,7.8125,0.0,15.625,2465.3061224489797,484.0,5219.0
241600.0,18.0,99.0,1500.0,1218.75,1593.75,15.625,0.0,15.625,2440.40404040404,586.0,6362.0
