n_datapoints,n_features,n_clusters,t_A_avg,t_A_min,t_A_max,t_B_avg,t_B_min,t_B_max,avg_cluster_size,min_cluster_size,max_cluster_size,t_speculation_avg,t_speculation_min,t_speculation_max,t_correction_avg,t_correction_min,t_correction_max,subsample_size
138509.0,14.0,14.0,0.12306609488370125,0.0937497615814209,0.14199519157409668,0.004169363724557977,0.0,0.015677928924560547,9893.5,16.0,91165.0,0.0005474006920530085,0.0,0.015610694885253906,0.002191296794958282,0.0,0.015622854232788086,0.01
732977.0,17.0,3.0,0.2837243947115811,0.14841699600219727,0.3125431537628174,0.026993924921209164,0.015622615814208984,0.03129744529724121,244325.66666666666,89945.0,329984.0,0.0056817965074019,0.0,0.015634775161743164,0.0042602148923006926,0.0,0.01562809944152832,0.01
732977.0,17.0,4.0,0.3447125825014981,0.19612622261047363,0.3906128406524658,0.026045799255371094,0.015598058700561523,0.03128314018249512,183244.25,56228.0,330708.0,0.005206368186257102,0.0,0.015650510787963867,0.0033137292572946258,0.0,0.015633106231689453,0.01
732977.0,17.0,5.0,0.39671062134407664,0.2338881492614746,0.4107484817504883,0.02450003495087495,0.015609025955200195,0.03130936622619629,146595.4,53863.0,230179.0,0.0043324650944890205,0.0,0.01567387580871582,0.0021097595627243455,0.0,0.015618324279785156,0.01
732977.0,17.0,6.0,0.44845694303512573,0.28125691413879395,0.47041964530944824,0.02187011142571767,0.015612363815307617,0.03128409385681152,122162.83333333333,49013.0,194357.0,0.0039036720991134644,0.0,0.015622854232788086,0.002277195453643799,0.0,0.015621662139892578,0.01
732977.0,17.0,7.0,0.4942027685935037,0.34376049041748047,0.5332918167114258,0.022711653458444697,0.015580415725708008,0.0312650203704834,104711.0,23673.0,171332.0,0.003288570203279194,0.0,0.015629053115844727,0.0032884823648553145,0.0,0.015639066696166992,0.01
732977.0,17.0,8.0,0.5368181737986478,0.4219207763671875,0.5667920112609863,0.02200051871213046,0.01557612419128418,0.03129768371582031,91622.125,23673.0,167066.0,0.004352222789417614,0.0,0.015644073486328125,0.00326494195244529,0.0,0.01563096046447754,0.01
732977.0,17.0,9.0,0.5894195280577007,0.4531238079071045,0.6346092224121094,0.02258299526415373,0.013790607452392578,0.04080605506896973,81441.88888888889,22006.0,118617.0,0.004130083217955472,0.0,0.018319368362426758,0.0033055773952551056,0.0,0.0172579288482666,0.01
732977.0,17.0,10.0,0.6283783872922262,0.5156276226043701,0.6866099834442139,0.02253978649775187,0.015576601028442383,0.0348665714263916,73297.7,23673.0,110175.0,0.00217892328898112,0.0,0.0156557559967041,0.0038123806317647297,0.0,0.015640735626220703,0.01
732977.0,17.0,11.0,0.6769281988558562,0.5625350475311279,0.765470027923584,0.02226363575976828,0.015594720840454102,0.031296730041503906,66634.27272727272,21950.0,111443.0,0.005249246307041334,0.0,0.016744375228881836,0.0018722440885460894,0.0,0.01562786102294922,0.01
732977.0,17.0,12.0,0.7411855799811227,0.6037216186523438,0.8095848560333252,0.024235617546808152,0.015576362609863281,0.03241586685180664,61081.416666666664,23673.0,90102.0,0.004298136347816104,0.0,0.0160672664642334,0.0024769362949189685,0.0,0.015671253204345703,0.01
732977.0,17.0,13.0,0.7685243246848124,0.7046189308166504,0.8593544960021973,0.023677340725011993,0.015604496002197266,0.03544425964355469,56382.846153846156,23673.0,87048.0,0.003354570321869432,0.0,0.01566290855407715,0.00176834223563211,0.0,0.01564812660217285,0.01
732977.0,17.0,14.0,0.7964157785688127,0.7071964740753174,0.8156259059906006,0.02187732287815639,0.015579462051391602,0.031301259994506836,52355.5,20088.0,89873.0,0.0035724639892578125,0.0,0.015636444091796875,0.0031258514949253626,0.0,0.015641450881958008,0.01
