n_datapoints,n_features,n_clusters,t_A_avg,t_A_min,t_A_max,t_B_avg,t_B_min,t_B_max,avg_cluster_size,min_cluster_size,max_cluster_size
163065.0,4.0,63.0,0.17058325052261353,0.1562051773071289,0.18750405311584473,0.001564640998840332,0.0,0.0156705379486084,2588.3333333333335,42.0,6246.0
163065.0,4.0,64.0,0.16891492605209352,0.1562025547027588,0.1875,0.001574537754058838,0.0,0.01566290855407715,2547.890625,43.0,5964.0
163065.0,4.0,65.0,0.1723446488380432,0.1562035083770752,0.18753576278686523,0.0014085984230041504,0.0,0.0156705379486084,2508.6923076923076,43.0,4909.0
163065.0,4.0,66.0,0.1754930329322815,0.16888785362243652,0.2050001621246338,0.0010962438583374022,0.0,0.015805482864379883,2470.681818181818,42.0,6140.0
163065.0,4.0,67.0,0.17990530490875245,0.16822576522827148,0.20313286781311035,0.0018774175643920899,0.0,0.01566314697265625,2433.805970149254,42.0,6133.0
163065.0,4.0,68.0,0.17799381256103516,0.1718306541442871,0.18751025199890137,0.001878974437713623,0.0,0.01566910743713379,2398.014705882353,43.0,5568.0
163065.0,4.0,69.0,0.18416922092437743,0.17181968688964844,0.21875238418579102,0.001096363067626953,0.0,0.0156707763671875,2363.2608695652175,42.0,5366.0
163065.0,4.0,70.0,0.18483831167221068,0.17183566093444824,0.2031257152557373,0.0014083361625671386,0.0,0.01566600799560547,2329.5,43.0,4907.0
163065.0,4.0,71.0,0.18705480575561523,0.171828031539917,0.20313262939453125,0.001564476490020752,0.0,0.015665531158447266,2296.6901408450703,41.0,5178.0
163065.0,4.0,72.0,0.1854223847389221,0.1718308925628662,0.2031240463256836,0.0012524747848510743,0.0,0.0156710147857666,2264.7916666666665,43.0,4617.0
163065.0,4.0,73.0,0.19057367086410523,0.18392252922058105,0.20315957069396973,0.001094350814819336,0.0,0.01566910743713379,2233.7671232876714,41.0,5256.0
163065.0,4.0,74.0,0.19445008039474487,0.1874558925628662,0.21871399879455566,0.001251211166381836,0.0,0.0156705379486084,2203.5810810810813,42.0,5290.0
163065.0,4.0,75.0,0.19702861547470094,0.1874539852142334,0.21871685981750488,0.0012523818016052246,0.0,0.0156707763671875,2174.2,42.0,4402.0
163065.0,4.0,76.0,0.1978540825843811,0.1874551773071289,0.21197009086608887,0.0015780353546142579,0.0,0.015819549560546875,2145.592105263158,42.0,4959.0
163065.0,4.0,77.0,0.2034104061126709,0.1874544620513916,0.2343733310699463,0.0018979740142822266,0.0,0.015665292739868164,2117.7272727272725,42.0,4255.0
163065.0,4.0,78.0,0.2040981388092041,0.18746590614318848,0.2187652587890625,0.0007827568054199218,0.0,0.01567244529724121,2090.576923076923,41.0,5077.0
163065.0,4.0,79.0,0.20631739854812622,0.19762039184570312,0.22556424140930176,0.001428532600402832,0.0,0.015671253204345703,2064.1139240506327,43.0,4067.0
163065.0,4.0,80.0,0.20819514036178588,0.19776487350463867,0.2343754768371582,0.001251089572906494,0.0,0.015660762786865234,2038.3125,42.0,4314.0
163065.0,4.0,81.0,0.21156221866607666,0.20306611061096191,0.24999737739562988,0.0009392046928405762,0.0,0.01566934585571289,2013.148148148148,42.0,4010.0
163065.0,4.0,82.0,0.2119234299659729,0.2001967430114746,0.23433589935302734,0.0015648770332336425,0.0,0.01567554473876953,1988.5975609756097,42.0,3768.0
163065.0,4.0,83.0,0.21763598203659057,0.20308184623718262,0.23437952995300293,0.0010950374603271485,0.0,0.01566934585571289,1964.6385542168675,42.0,4282.0
163065.0,4.0,84.0,0.21861196994781495,0.20308184623718262,0.24997448921203613,0.0014083743095397948,0.0,0.01566910743713379,1941.25,41.0,4155.0
163065.0,4.0,85.0,0.2211926794052124,0.20308947563171387,0.2862870693206787,0.001645503044128418,0.0,0.015666961669921875,1918.4117647058824,41.0,4417.0
163065.0,4.0,86.0,0.2228391647338867,0.21419739723205566,0.2499678134918213,0.0017212390899658202,0.0,0.015671730041503906,1896.1046511627908,41.0,4093.0
163065.0,4.0,87.0,0.22467193603515626,0.21593785285949707,0.2499697208404541,0.0018788862228393554,0.0,0.0156707763671875,1874.3103448275863,42.0,3719.0
163065.0,4.0,88.0,0.22542860269546508,0.21869945526123047,0.24996519088745117,0.0012512660026550292,0.0,0.015658140182495117,1853.0113636363637,42.0,3850.0
163065.0,4.0,89.0,0.23128764390945433,0.2151045799255371,0.25000596046447754,0.001564202308654785,0.0,0.015674114227294922,1832.191011235955,42.0,3273.0
163065.0,4.0,90.0,0.230319561958313,0.21843743324279785,0.2655940055847168,0.0012521028518676757,0.0,0.01567244529724121,1811.8333333333333,41.0,3722.0
163065.0,4.0,91.0,0.23606791973114014,0.2187039852142334,0.2812530994415283,0.0017426872253417968,0.0,0.015670061111450195,1791.923076923077,42.0,3666.0
163065.0,4.0,92.0,0.23968344449996948,0.23433184623718262,0.28122854232788086,0.0014089131355285644,0.0,0.015672922134399414,1772.445652173913,41.0,3659.0
163065.0,4.0,93.0,0.23931007385253905,0.23193931579589844,0.26723432540893555,0.0009396553039550781,0.0,0.015673398971557617,1753.3870967741937,42.0,3352.0
163065.0,4.0,94.0,0.24122473001480102,0.23433184623718262,0.27173805236816406,0.0018766450881958008,0.0,0.01566934585571289,1734.7340425531916,41.0,3765.0
163065.0,4.0,95.0,0.24709655284881593,0.23433876037597656,0.28121137619018555,0.0012515616416931153,0.0,0.015670061111450195,1716.4736842105262,41.0,3910.0
163065.0,4.0,96.0,0.2446763849258423,0.23114466667175293,0.26565980911254883,0.0012521123886108398,0.0,0.01566290855407715,1698.59375,41.0,4004.0
163065.0,4.0,97.0,0.25055710315704344,0.23432493209838867,0.2812166213989258,0.0009384369850158692,0.0,0.015677452087402344,1681.0824742268042,42.0,3305.0
163065.0,4.0,98.0,0.25128655195236205,0.23433423042297363,0.2812192440032959,0.0010962104797363282,0.0,0.015667200088500977,1663.9285714285713,42.0,3121.0
163065.0,4.0,99.0,0.25373374223709105,0.24655532836914062,0.28121280670166016,0.0014082574844360351,0.0,0.015671253204345703,1647.121212121212,41.0,3614.0
